DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,KZ,TOTAL,1,VALUE_IN_EUROS,2021,639125903,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,LA,TOTAL,1,VALUE_IN_EUROS,2021,1296280,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,LB,TOTAL,1,VALUE_IN_EUROS,2021,304232,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,LI,TOTAL,1,VALUE_IN_EUROS,2021,2405109,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,LK,TOTAL,1,VALUE_IN_EUROS,2021,31020408,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,LR,TOTAL,1,VALUE_IN_EUROS,2021,4798325,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,LT,TOTAL,1,VALUE_IN_EUROS,2021,460082260,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,LU,TOTAL,1,VALUE_IN_EUROS,2021,280682957,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,LV,TOTAL,1,VALUE_IN_EUROS,2021,193356697,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,LY,TOTAL,1,VALUE_IN_EUROS,2021,76361806,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,MA,TOTAL,1,VALUE_IN_EUROS,2021,144171400,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,MD,TOTAL,1,VALUE_IN_EUROS,2021,78161367,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,ME,TOTAL,1,VALUE_IN_EUROS,2021,1306701,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,MG,TOTAL,1,VALUE_IN_EUROS,2021,373635,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,MK,TOTAL,1,VALUE_IN_EUROS,2021,125553252,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,ML,TOTAL,1,VALUE_IN_EUROS,2021,6296,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,MM,TOTAL,1,VALUE_IN_EUROS,2021,6076718,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,MN,TOTAL,1,VALUE_IN_EUROS,2021,266427,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,MO,TOTAL,1,VALUE_IN_EUROS,2021,713669,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,MR,TOTAL,1,VALUE_IN_EUROS,2021,1215,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,MT,TOTAL,1,VALUE_IN_EUROS,2021,102051071,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,MU,TOTAL,1,VALUE_IN_EUROS,2021,3907909,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,MV,TOTAL,1,VALUE_IN_EUROS,2021,51463,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,MW,TOTAL,1,VALUE_IN_EUROS,2021,194331,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,MX,TOTAL,1,VALUE_IN_EUROS,2021,441533710,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,MY,TOTAL,1,VALUE_IN_EUROS,2021,815263464,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,MZ,TOTAL,1,VALUE_IN_EUROS,2021,4282321,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,NA,TOTAL,1,VALUE_IN_EUROS,2021,190030,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,NC,TOTAL,1,VALUE_IN_EUROS,2021,2231,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,NE,TOTAL,1,VALUE_IN_EUROS,2021,91877,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,NG,TOTAL,1,VALUE_IN_EUROS,2021,63979234,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,NI,TOTAL,1,VALUE_IN_EUROS,2021,941298,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,NL,TOTAL,1,VALUE_IN_EUROS,2021,11520666283,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,NO,TOTAL,1,VALUE_IN_EUROS,2021,126158505,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,NP,TOTAL,1,VALUE_IN_EUROS,2021,1383346,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,NZ,TOTAL,1,VALUE_IN_EUROS,2021,19188243,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,OM,TOTAL,1,VALUE_IN_EUROS,2021,10986336,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,PA,TOTAL,1,VALUE_IN_EUROS,2021,7956687,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,PE,TOTAL,1,VALUE_IN_EUROS,2021,4461601,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,PF,TOTAL,1,VALUE_IN_EUROS,2021,6362,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,PG,TOTAL,1,VALUE_IN_EUROS,2021,2212394,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,PH,TOTAL,1,VALUE_IN_EUROS,2021,93444421,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,PK,TOTAL,1,VALUE_IN_EUROS,2021,121326271,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,PL,TOTAL,1,VALUE_IN_EUROS,2021,16571057820,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,PS,TOTAL,1,VALUE_IN_EUROS,2021,80530,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,PT,TOTAL,1,VALUE_IN_EUROS,2021,447495714,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,PY,TOTAL,1,VALUE_IN_EUROS,2021,298317,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,QA,TOTAL,1,VALUE_IN_EUROS,2021,4149526,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,QP,TOTAL,1,VALUE_IN_EUROS,2021,4642,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,QV,TOTAL,1,VALUE_IN_EUROS,2021,1853695965,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,QW,TOTAL,1,VALUE_IN_EUROS,2021,105090761,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,RO,TOTAL,1,VALUE_IN_EUROS,2021,2201594181,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,RU,TOTAL,1,VALUE_IN_EUROS,2021,2979692629,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,RW,TOTAL,1,VALUE_IN_EUROS,2021,174969,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,SA,TOTAL,1,VALUE_IN_EUROS,2021,28804960,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,SC,TOTAL,1,VALUE_IN_EUROS,2021,49503,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,SD,TOTAL,1,VALUE_IN_EUROS,2021,1431,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,SE,TOTAL,1,VALUE_IN_EUROS,2021,1529615231,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,SG,TOTAL,1,VALUE_IN_EUROS,2021,428018308,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,SH,TOTAL,1,VALUE_IN_EUROS,2021,489230,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,SI,TOTAL,1,VALUE_IN_EUROS,2021,1105147515,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,SK,TOTAL,1,VALUE_IN_EUROS,2021,10193119335,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,SL,TOTAL,1,VALUE_IN_EUROS,2021,277886,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,SM,TOTAL,1,VALUE_IN_EUROS,2021,923592,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,SN,TOTAL,1,VALUE_IN_EUROS,2021,645205,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,SR,TOTAL,1,VALUE_IN_EUROS,2021,120770,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,ST,TOTAL,1,VALUE_IN_EUROS,2021,8532,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,SV,TOTAL,1,VALUE_IN_EUROS,2021,13679278,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,SX,TOTAL,1,VALUE_IN_EUROS,2021,363,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,SY,TOTAL,1,VALUE_IN_EUROS,2021,6420,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,SZ,TOTAL,1,VALUE_IN_EUROS,2021,60873,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,TD,TOTAL,1,VALUE_IN_EUROS,2021,547832,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,TF,TOTAL,1,VALUE_IN_EUROS,2021,123964,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,TG,TOTAL,1,VALUE_IN_EUROS,2021,12294,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,TH,TOTAL,1,VALUE_IN_EUROS,2021,882836066,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,TJ,TOTAL,1,VALUE_IN_EUROS,2021,296738,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,TM,TOTAL,1,VALUE_IN_EUROS,2021,26801,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,TN,TOTAL,1,VALUE_IN_EUROS,2021,61109500,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,TR,TOTAL,1,VALUE_IN_EUROS,2021,1475752538,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,TT,TOTAL,1,VALUE_IN_EUROS,2021,524,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,TW,TOTAL,1,VALUE_IN_EUROS,2021,654895876,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,TZ,TOTAL,1,VALUE_IN_EUROS,2021,298283,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,UA,TOTAL,1,VALUE_IN_EUROS,2021,1286718981,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,UG,TOTAL,1,VALUE_IN_EUROS,2021,1897592,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,US,TOTAL,1,VALUE_IN_EUROS,2021,3832538564,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,UY,TOTAL,1,VALUE_IN_EUROS,2021,1229313,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,UZ,TOTAL,1,VALUE_IN_EUROS,2021,4835677,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,VE,TOTAL,1,VALUE_IN_EUROS,2021,2816,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,VG,TOTAL,1,VALUE_IN_EUROS,2021,6859545,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,VI,TOTAL,1,VALUE_IN_EUROS,2021,264,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,VN,TOTAL,1,VALUE_IN_EUROS,2021,485853320,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,VU,TOTAL,1,VALUE_IN_EUROS,2021,371,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,WF,TOTAL,1,VALUE_IN_EUROS,2021,1376,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,WS,TOTAL,1,VALUE_IN_EUROS,2021,29630,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,XC,TOTAL,1,VALUE_IN_EUROS,2021,72542,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,XK,TOTAL,1,VALUE_IN_EUROS,2021,993079,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,XS,TOTAL,1,VALUE_IN_EUROS,2021,652419849,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,ZA,TOTAL,1,VALUE_IN_EUROS,2021,115157546,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,ZM,TOTAL,1,VALUE_IN_EUROS,2021,34972,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,CZ,ZW,TOTAL,1,VALUE_IN_EUROS,2021,10920,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,AD,TOTAL,1,VALUE_IN_EUROS,2021,2514155,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,AE,TOTAL,1,VALUE_IN_EUROS,2021,705947850,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,AF,TOTAL,1,VALUE_IN_EUROS,2021,10025251,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,AG,TOTAL,1,VALUE_IN_EUROS,2021,2040529,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,AL,TOTAL,1,VALUE_IN_EUROS,2021,101261819,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,AM,TOTAL,1,VALUE_IN_EUROS,2021,37561138,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,AO,TOTAL,1,VALUE_IN_EUROS,2021,2636660,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,AQ,TOTAL,1,VALUE_IN_EUROS,2021,1440013,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,AR,TOTAL,1,VALUE_IN_EUROS,2021,692893928,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,AS,TOTAL,1,VALUE_IN_EUROS,2021,14495,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,AT,TOTAL,1,VALUE_IN_EUROS,2021,52517328325,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,AU,TOTAL,1,VALUE_IN_EUROS,2021,2162369740,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,AW,TOTAL,1,VALUE_IN_EUROS,2021,58814,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,AZ,TOTAL,1,VALUE_IN_EUROS,2021,701244622,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,BA,TOTAL,1,VALUE_IN_EUROS,2021,819171259,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,BB,TOTAL,1,VALUE_IN_EUROS,2021,986380,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,BD,TOTAL,1,VALUE_IN_EUROS,2021,4337390247,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,BE,TOTAL,1,VALUE_IN_EUROS,2021,76727411807,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,BF,TOTAL,1,VALUE_IN_EUROS,2021,47977011,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,BG,TOTAL,1,VALUE_IN_EUROS,2021,5088967836,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,BH,TOTAL,1,VALUE_IN_EUROS,2021,50950835,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,BI,TOTAL,1,VALUE_IN_EUROS,2021,17084257,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,BJ,TOTAL,1,VALUE_IN_EUROS,2021,922206,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,BL,TOTAL,1,VALUE_IN_EUROS,2021,17268,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,BM,TOTAL,1,VALUE_IN_EUROS,2021,141205,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,BN,TOTAL,1,VALUE_IN_EUROS,2021,1162682,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,BO,TOTAL,1,VALUE_IN_EUROS,2021,68146775,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,BQ,TOTAL,1,VALUE_IN_EUROS,2021,190133,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,BR,TOTAL,1,VALUE_IN_EUROS,2021,5331121121,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,BS,TOTAL,1,VALUE_IN_EUROS,2021,1034933,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,BT,TOTAL,1,VALUE_IN_EUROS,2021,1010591,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,BV,TOTAL,1,VALUE_IN_EUROS,2021,0,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,BW,TOTAL,1,VALUE_IN_EUROS,2021,2541426,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,BY,TOTAL,1,VALUE_IN_EUROS,2021,745191852,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,BZ,TOTAL,1,VALUE_IN_EUROS,2021,1301235,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,CA,TOTAL,1,VALUE_IN_EUROS,2021,4463565482,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,CC,TOTAL,1,VALUE_IN_EUROS,2021,102461,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,CD,TOTAL,1,VALUE_IN_EUROS,2021,21068323,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,CF,TOTAL,1,VALUE_IN_EUROS,2021,352663,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,CG,TOTAL,1,VALUE_IN_EUROS,2021,20416407,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,CH,TOTAL,1,VALUE_IN_EUROS,2021,44604957570,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,CI,TOTAL,1,VALUE_IN_EUROS,2021,509268758,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,CK,TOTAL,1,VALUE_IN_EUROS,2021,3165,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,CL,TOTAL,1,VALUE_IN_EUROS,2021,837702163,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,CM,TOTAL,1,VALUE_IN_EUROS,2021,43142695,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,CN,TOTAL,1,VALUE_IN_EUROS,2021,98232586912,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,CO,TOTAL,1,VALUE_IN_EUROS,2021,638133718,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,CR,TOTAL,1,VALUE_IN_EUROS,2021,185691031,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,CU,TOTAL,1,VALUE_IN_EUROS,2021,33733669,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,CV,TOTAL,1,VALUE_IN_EUROS,2021,231803,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,CW,TOTAL,1,VALUE_IN_EUROS,2021,253984,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,CY,TOTAL,1,VALUE_IN_EUROS,2021,224863877,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,CZ,TOTAL,1,VALUE_IN_EUROS,2021,56303023075,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,DJ,TOTAL,1,VALUE_IN_EUROS,2021,569790,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,DK,TOTAL,1,VALUE_IN_EUROS,2021,14944978802,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,DM,TOTAL,1,VALUE_IN_EUROS,2021,50001,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,DO,TOTAL,1,VALUE_IN_EUROS,2021,128519823,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,DZ,TOTAL,1,VALUE_IN_EUROS,2021,621778832,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,EC,TOTAL,1,VALUE_IN_EUROS,2021,290268524,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,EE,TOTAL,1,VALUE_IN_EUROS,2021,924627307,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,EG,TOTAL,1,VALUE_IN_EUROS,2021,819530026,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,ER,TOTAL,1,VALUE_IN_EUROS,2021,90715,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,ES,TOTAL,1,VALUE_IN_EUROS,2021,34042980703,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,ET,TOTAL,1,VALUE_IN_EUROS,2021,188539070,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,FI,TOTAL,1,VALUE_IN_EUROS,2021,8010992279,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,FJ,TOTAL,1,VALUE_IN_EUROS,2021,8580712,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,FK,TOTAL,1,VALUE_IN_EUROS,2021,1350009,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,FM,TOTAL,1,VALUE_IN_EUROS,2021,41029,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,FO,TOTAL,1,VALUE_IN_EUROS,2021,5562695,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,FR,TOTAL,1,VALUE_IN_EUROS,2021,65886965530,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,GA,TOTAL,1,VALUE_IN_EUROS,2021,60827649,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,GB,TOTAL,1,VALUE_IN_EUROS,2021,28510975510,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,GD,TOTAL,1,VALUE_IN_EUROS,2021,1326209,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,GE,TOTAL,1,VALUE_IN_EUROS,2021,64229008,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,GH,TOTAL,1,VALUE_IN_EUROS,2021,224055444,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,GI,TOTAL,1,VALUE_IN_EUROS,2021,7600085,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,GL,TOTAL,1,VALUE_IN_EUROS,2021,1224145,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,GM,TOTAL,1,VALUE_IN_EUROS,2021,574779,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,GN,TOTAL,1,VALUE_IN_EUROS,2021,81311983,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,GQ,TOTAL,1,VALUE_IN_EUROS,2021,42569,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,GR,TOTAL,1,VALUE_IN_EUROS,2021,2825737376,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,GT,TOTAL,1,VALUE_IN_EUROS,2021,150436025,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,GU,TOTAL,1,VALUE_IN_EUROS,2021,4871,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,GW,TOTAL,1,VALUE_IN_EUROS,2021,71210,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,GY,TOTAL,1,VALUE_IN_EUROS,2021,11785540,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,HK,TOTAL,1,VALUE_IN_EUROS,2021,1352269653,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,HN,TOTAL,1,VALUE_IN_EUROS,2021,351294354,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,HR,TOTAL,1,VALUE_IN_EUROS,2021,1867198970,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,HT,TOTAL,1,VALUE_IN_EUROS,2021,1499970,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,HU,TOTAL,1,VALUE_IN_EUROS,2021,30517045935,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,ID,TOTAL,1,VALUE_IN_EUROS,2021,2742519854,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,IE,TOTAL,1,VALUE_IN_EUROS,2021,22596634749,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,IL,TOTAL,1,VALUE_IN_EUROS,2021,1683152242,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,IN,TOTAL,1,VALUE_IN_EUROS,2021,8638870635,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,IQ,TOTAL,1,VALUE_IN_EUROS,2021,934804463,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,IR,TOTAL,1,VALUE_IN_EUROS,2021,274427454,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,IS,TOTAL,1,VALUE_IN_EUROS,2021,140862544,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,IT,TOTAL,1,VALUE_IN_EUROS,2021,66782718080,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,JM,TOTAL,1,VALUE_IN_EUROS,2021,5168123,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,JO,TOTAL,1,VALUE_IN_EUROS,2021,37804085,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,JP,TOTAL,1,VALUE_IN_EUROS,2021,17349204561,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,KE,TOTAL,1,VALUE_IN_EUROS,2021,112441483,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,KG,TOTAL,1,VALUE_IN_EUROS,2021,16079454,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,KH,TOTAL,1,VALUE_IN_EUROS,2021,892658355,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,KM,TOTAL,1,VALUE_IN_EUROS,2021,2236428,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,KN,TOTAL,1,VALUE_IN_EUROS,2021,1461136,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,KP,TOTAL,1,VALUE_IN_EUROS,2021,0,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,KR,TOTAL,1,VALUE_IN_EUROS,2021,10627451755,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,KW,TOTAL,1,VALUE_IN_EUROS,2021,16888159,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,KY,TOTAL,1,VALUE_IN_EUROS,2021,293421,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,KZ,TOTAL,1,VALUE_IN_EUROS,2021,3646407412,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,LA,TOTAL,1,VALUE_IN_EUROS,2021,111995797,
ESTAT:DS-018995(1.0),20/03/23 11:00:00,A,DE,LB,TOTAL,1,VALUE_IN_EUROS,2021,36547149,
